0.035,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.8765106
0.035,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.06034357
0.035,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324855
0.035,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255863
0.035,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255863
0.035,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324855
0.035,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.06034357
0.035,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.8765106
0.025,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.06034357
0.025,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255835
0.025,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235867
0.025,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,1.6993212
0.025,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,1.6993212
0.025,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235867
0.025,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255863
0.025,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.06034357
0.015000001,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324855
0.015000001,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235867
0.015000001,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.196079
0.015000001,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607784
0.015000001,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607784
0.015000001,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.196079
0.015000001,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26236165
0.015000001,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324855
0.005000001,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255863
0.005000001,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,1.6993212
0.005000001,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607784
0.005000001,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.12042948
0.005000001,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.12042948
0.005000001,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607813
0.005000001,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,1.6993241
0.005000001,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255894
-0.004999999,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255863
-0.004999999,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,1.6993212
-0.004999999,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607784
-0.004999999,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.12042948
-0.004999999,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.12042948
-0.004999999,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607813
-0.004999999,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,1.6993241
-0.004999999,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.8255894
-0.014999999,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324855
-0.014999999,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26236165
-0.014999999,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.196079
-0.014999999,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607813
-0.014999999,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607813
-0.014999999,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.196079
-0.014999999,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26236165
-0.014999999,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324886
-0.024999999,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.06034357
