0.035,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,5.158232
0.035,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324795
0.035,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,5.1617317
0.035,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235268
0.035,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235268
0.035,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,5.1617317
0.035,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324795
0.035,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,5.158232
0.025,-0.035,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324795
0.025,-0.025,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235268
0.025,-0.015000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.19607
0.025,-0.005000001,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607694
0.025,0.004999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,4.7607694
0.025,0.014999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,3.196073
0.025,0.024999999,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,0.26235268
0.025,0.034999996,-0.0375,0.0,-0.0,1.0,2.4,40000.0,0.009,0,0.01,0.01,0.003,2.5324795
